
GrupoA

~/ensino/private/comp/e2/GrupoA ~/ensino/private/comp/e2
mkdir -p ./build
bison  --defines=./build/parser.h --output=./build/parser.c src/parser.y
flex -i -I -c -o build/lex_scanner.c ./src/scanner.l
gcc    -c -o build/lex_scanner.o build/lex_scanner.c
gcc    -c -o build/parser.o build/parser.c
gcc -g -Wall -I./include -I./build -lfl -c -o build/main.o src/main.c
gcc -g -Wall -I./include -I./build -lfl -o etapa2 build/lex_scanner.o build/parser.o build/main.o
GrupoT - asl68 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl69 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl70 - 1 - "Erro: syntax error Linha 6 "
GrupoT - asl71 - 1 - "Erro: syntax error Linha 6 "
GrupoT - asl72 - 1 - "Erro: syntax error Linha 5 "
GrupoT - asl73 - 1 - "Erro: syntax error Linha 5 "
GrupoT - asl74 - 1 - "Erro: syntax error Linha 5 "
GrupoT - asl75 - 1 - "Erro: syntax error Linha 5 "
GrupoT - asl76 - 0 - ""
GrupoT - asl77 - 0 - ""
GrupoT - asl78 - 0 - ""
GrupoT - asl79 - 0 - ""
GrupoT - asl80 - 0 - ""
GrupoT - asl81 - 0 - ""
GrupoT - asl82 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl83 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl84 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl85 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl86 - 0 - ""
GrupoT - asl87 - 1 - "Erro: syntax error Linha 6 "
GrupoT - asl88 - 1 - "Erro: syntax error Linha 6 "
GrupoT - asl89 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl90 - 1 - "Erro: syntax error Linha 7 "
GrupoT - asl91 - 1 - "Erro: syntax error Linha 7 "
GrupoT - asl92 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl93 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl94 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl95 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl96 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl97 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl98 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl99 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl100 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl101 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl102 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl103 - 0 - ""
GrupoT - asl104 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl105 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl106 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl107 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl108 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl109 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl110 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl111 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl112 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl113 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl114 - 0 - ""
GrupoT - asl115 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl116 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl117 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl118 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl119 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl120 - 0 - ""
GrupoT - asl121 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl122 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl123 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl124 - 1 - "Erro: syntax error Linha 6 "
GrupoT - asl125 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl126 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl127 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl128 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl129 - 0 - ""
GrupoT - asl130 - 1 - "Erro: syntax error Linha 5 "
GrupoT - asl131 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl132 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl133 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl134 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl135 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl136 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl137 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl138 - 0 - ""
GrupoT - asl139 - 0 - ""
GrupoT - asl140 - 0 - ""
GrupoT - asl141 - 0 - ""
GrupoT - asl142 - 0 - ""
GrupoT - asl143 - 0 - ""
GrupoT - asl144 - 0 - ""
GrupoT - asl145 - 0 - ""
GrupoT - asl146 - 0 - ""
GrupoT - asl147 - 0 - ""
GrupoT - asl148 - 0 - ""
GrupoT - asl149 - 0 - ""
GrupoT - asl150 - 0 - ""
GrupoT - asl151 - 0 - ""
GrupoT - asl152 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl153 - 0 - ""
GrupoT - asl154 - 0 - ""
GrupoT - asl155 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl156 - 1 - "Erro: syntax error Linha 3 "
GrupoT - asl157 - 0 - ""
GrupoT - asl158 - 0 - ""
GrupoT - asl159 - 1 - "Erro: syntax error Linha 2 "
GrupoT - asl160 - 0 - ""
GrupoT - asl161 - 0 - ""
GrupoT - asl162 - 0 - ""
GrupoT - asl163 - 0 - ""
GrupoT - asl164 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl165 - 1 - "Erro: syntax error Linha 4 "
GrupoT - asl166 - 0 - ""
GrupoT - asl167 - 0 - ""
GrupoT - asl168 - 0 - ""
GrupoT - asl169 - 1 - "Erro: syntax error Linha 4 "
~/ensino/private/comp/e2

GrupoV

~/ensino/private/comp/e2/GrupoV ~/ensino/private/comp/e2
bison -d parser.y
gcc -o parser.tab.o parser.tab.c -c 
flex scanner.l
gcc -o lex.yy.o lex.yy.c -c 
gcc -o main.o main.c -c
gcc lex.yy.o parser.tab.o main.o -o etapa2 -lfl
GrupoV - asl01 - 0 - ""
GrupoV - asl02 - 0 - ""
GrupoV - asl03 - 0 - ""
GrupoV - asl04 - 0 - ""
GrupoV - asl05 - 0 - ""
GrupoV - asl06 - 0 - ""
GrupoV - asl07 - 0 - ""
GrupoV - asl08 - 0 - ""
GrupoV - asl09 - 1 - "syntax error Linha 2 "
GrupoV - asl10 - 1 - "syntax error Linha 2 "
GrupoV - asl11 - 1 - "syntax error Linha 3 "
GrupoV - asl12 - 1 - "syntax error Linha 2 "
GrupoV - asl13 - 1 - "syntax error Linha 2 "
GrupoV - asl14 - 1 - "syntax error Linha 4 "
GrupoV - asl15 - 1 - "syntax error Linha 2 "
GrupoV - asl16 - 1 - "syntax error Linha 2 "
GrupoV - asl17 - 1 - "syntax error Linha 2 "
GrupoV - asl18 - 1 - "syntax error Linha 2 "
GrupoV - asl19 - 1 - "syntax error Linha 2 "
GrupoV - asl20 - 1 - "syntax error Linha 2 "
GrupoV - asl21 - 1 - "syntax error Linha 2 "
GrupoV - asl22 - 1 - "syntax error Linha 2 "
GrupoV - asl23 - 1 - "syntax error Linha 2 "
GrupoV - asl24 - 1 - "syntax error Linha 2 "
GrupoV - asl25 - 0 - ""
GrupoV - asl26 - 1 - "syntax error Linha 4 "
GrupoV - asl27 - 0 - ""
GrupoV - asl28 - 0 - ""
GrupoV - asl29 - 1 - "syntax error Linha 2 "
GrupoV - asl30 - 0 - ""
GrupoV - asl31 - 1 - "syntax error Linha 4 "
GrupoV - asl32 - 1 - "syntax error Linha 6 "
GrupoV - asl33 - 0 - ""
GrupoV - asl34 - 1 - "syntax error Linha 5 "
GrupoV - asl35 - 0 - ""
GrupoV - asl36 - 0 - ""
GrupoV - asl37 - 0 - ""
GrupoV - asl38 - 0 - ""
GrupoV - asl39 - 0 - ""
GrupoV - asl40 - 1 - "syntax error Linha 4 "
GrupoV - asl41 - 0 - ""
GrupoV - asl42 - 0 - ""
GrupoV - asl43 - 0 - ""
GrupoV - asl44 - 0 - ""
GrupoV - asl45 - 1 - "syntax error Linha 2 "
GrupoV - asl46 - 0 - ""
GrupoV - asl47 - 0 - ""
GrupoV - asl48 - 1 - "syntax error Linha 7 "
GrupoV - asl49 - 1 - "syntax error Linha 2 "
GrupoV - asl50 - 0 - ""
GrupoV - asl51 - 0 - ""
GrupoV - asl52 - 1 - "syntax error Linha 7 "
GrupoV - asl53 - 0 - ""
GrupoV - asl54 - 0 - ""
GrupoV - asl55 - 1 - "syntax error Linha 5 "
GrupoV - asl56 - 0 - ""
GrupoV - asl57 - 0 - ""
GrupoV - asl58 - 0 - ""
GrupoV - asl59 - 0 - ""
GrupoV - asl60 - 0 - ""
GrupoV - asl61 - 1 - "syntax error Linha 4 "
GrupoV - asl62 - 1 - "syntax error Linha 5 "
GrupoV - asl63 - 1 - "syntax error Linha 8 "
GrupoV - asl64 - 1 - "syntax error Linha 6 "
GrupoV - asl65 - 1 - "syntax error Linha 8 "
GrupoV - asl66 - 1 - "syntax error Linha 7 "
GrupoV - asl67 - 1 - "syntax error Linha 5 "
GrupoV - asl68 - 1 - "syntax error Linha 4 "
GrupoV - asl69 - 1 - "syntax error Linha 4 "
GrupoV - asl70 - 1 - "syntax error Linha 6 "
GrupoV - asl71 - 1 - "syntax error Linha 6 "
GrupoV - asl72 - 1 - "syntax error Linha 5 "
GrupoV - asl73 - 1 - "syntax error Linha 5 "
GrupoV - asl74 - 1 - "syntax error Linha 5 "
GrupoV - asl75 - 1 - "syntax error Linha 5 "
GrupoV - asl76 - 1 - "syntax error Linha 7 "
GrupoV - asl77 - 1 - "syntax error Linha 4 "
GrupoV - asl78 - 1 - "syntax error Linha 4 "
GrupoV - asl79 - 1 - "syntax error Linha 5 "
GrupoV - asl80 - 1 - "syntax error Linha 4 "
GrupoV - asl81 - 0 - ""
GrupoV - asl82 - 1 - "syntax error Linha 2 "
GrupoV - asl83 - 1 - "syntax error Linha 2 "
GrupoV - asl84 - 1 - "syntax error Linha 3 "
GrupoV - asl85 - 1 - "syntax error Linha 4 "
GrupoV - asl86 - 1 - "syntax error Linha 2 "
GrupoV - asl87 - 1 - "syntax error Linha 6 "
GrupoV - asl88 - 1 - "syntax error Linha 5 "
GrupoV - asl89 - 1 - "syntax error Linha 4 "
GrupoV - asl90 - 1 - "syntax error Linha 7 "
GrupoV - asl91 - 1 - "syntax error Linha 7 "
GrupoV - asl92 - 1 - "syntax error Linha 4 "
GrupoV - asl93 - 1 - "syntax error Linha 4 "
GrupoV - asl94 - 1 - "syntax error Linha 4 "
GrupoV - asl95 - 1 - "syntax error Linha 2 "
GrupoV - asl96 - 1 - "syntax error Linha 2 "
GrupoV - asl97 - 1 - "syntax error Linha 2 "
GrupoV - asl98 - 1 - "syntax error Linha 2 "
GrupoV - asl99 - 1 - "syntax error Linha 2 "
GrupoV - asl100 - 1 - "syntax error Linha 2 "
GrupoV - asl101 - 1 - "syntax error Linha 2 "
GrupoV - asl102 - 1 - "syntax error Linha 2 "
GrupoV - asl103 - 0 - ""
GrupoV - asl104 - 1 - "syntax error Linha 2 "
GrupoV - asl105 - 1 - "syntax error Linha 2 "
GrupoV - asl106 - 1 - "syntax error Linha 2 "
GrupoV - asl107 - 1 - "syntax error Linha 2 "
GrupoV - asl108 - 1 - "syntax error Linha 2 "
GrupoV - asl109 - 1 - "syntax error Linha 2 "
GrupoV - asl110 - 1 - "syntax error Linha 2 "
GrupoV - asl111 - 1 - "syntax error Linha 2 "
GrupoV - asl112 - 1 - "syntax error Linha 2 "
GrupoV - asl113 - 1 - "syntax error Linha 2 "
GrupoV - asl114 - 0 - ""
GrupoV - asl115 - 1 - "syntax error Linha 4 "
GrupoV - asl116 - 1 - "syntax error Linha 4 "
GrupoV - asl117 - 1 - "syntax error Linha 3 "
GrupoV - asl118 - 1 - "syntax error Linha 3 "
GrupoV - asl119 - 1 - "syntax error Linha 4 "
GrupoV - asl120 - 0 - ""
GrupoV - asl121 - 1 - "syntax error Linha 4 "
GrupoV - asl122 - 1 - "syntax error Linha 4 "
GrupoV - asl123 - 1 - "syntax error Linha 4 "
GrupoV - asl124 - 1 - "syntax error Linha 6 "
GrupoV - asl125 - 1 - "syntax error Linha 4 "
GrupoV - asl126 - 1 - "syntax error Linha 4 "
GrupoV - asl127 - 1 - "syntax error Linha 4 "
GrupoV - asl128 - 1 - "syntax error Linha 4 "
GrupoV - asl129 - 1 - "syntax error Linha 7 "
GrupoV - asl130 - 1 - "syntax error Linha 5 "
GrupoV - asl131 - 1 - "syntax error Linha 3 "
GrupoV - asl132 - 1 - "syntax error Linha 3 "
GrupoV - asl133 - 1 - "syntax error Linha 3 "
GrupoV - asl134 - 1 - "syntax error Linha 3 "
GrupoV - asl135 - 1 - "syntax error Linha 3 "
GrupoV - asl136 - 1 - "syntax error Linha 3 "
GrupoV - asl137 - 1 - "syntax error Linha 3 "
GrupoV - asl138 - 1 - "syntax error Linha 4 "
GrupoV - asl139 - 1 - "syntax error Linha 4 "
GrupoV - asl140 - 1 - "syntax error Linha 4 "
GrupoV - asl141 - 1 - "syntax error Linha 4 "
GrupoV - asl142 - 1 - "syntax error Linha 4 "
GrupoV - asl143 - 1 - "syntax error Linha 4 "
GrupoV - asl144 - 1 - "syntax error Linha 4 "
GrupoV - asl145 - 1 - "syntax error Linha 4 "
GrupoV - asl146 - 1 - "syntax error Linha 4 "
GrupoV - asl147 - 1 - "syntax error Linha 4 "
GrupoV - asl148 - 1 - "syntax error Linha 4 "
GrupoV - asl149 - 1 - "syntax error Linha 4 "
GrupoV - asl150 - 1 - "syntax error Linha 4 "
GrupoV - asl151 - 0 - ""
GrupoV - asl152 - 1 - "syntax error Linha 3 "
GrupoV - asl153 - 0 - ""
GrupoV - asl154 - 0 - ""
GrupoV - asl155 - 1 - "syntax error Linha 3 "
GrupoV - asl156 - 1 - "syntax error Linha 3 "
GrupoV - asl157 - 1 - "syntax error Linha 3 "
GrupoV - asl158 - 1 - "syntax error Linha 3 "
GrupoV - asl159 - 1 - "syntax error Linha 2 "
GrupoV - asl160 - 1 - "syntax error Linha 5 "
GrupoV - asl161 - 1 - "syntax error Linha 5 "
GrupoV - asl162 - 0 - ""
GrupoV - asl163 - 1 - "syntax error Linha 4 "
GrupoV - asl164 - 1 - "syntax error Linha 4 "
GrupoV - asl165 - 1 - "syntax error Linha 4 "
GrupoV - asl166 - 1 - "syntax error Linha 5 "
GrupoV - asl167 - 1 - "syntax error Linha 4 "
GrupoV - asl168 - 1 - "syntax error Linha 5 "
GrupoV - asl169 - 1 - "syntax error Linha 4 "
~/ensino/private/comp/e2

GrupoW

~/ensino/private/comp/e2/GrupoW ~/ensino/private/comp/e2
bison -d parser.y
flex scanner.l
gcc -c lex.yy.c parser.tab.c main.c
gcc lex.yy.o parser.tab.o main.o -o  etapa2 -lfl
GrupoW - asl01 - 0 - ""
GrupoW - asl02 - 0 - ""
GrupoW - asl03 - 0 - ""
GrupoW - asl04 - 0 - ""
GrupoW - asl05 - 0 - ""
GrupoW - asl06 - 0 - ""
GrupoW - asl07 - 0 - ""
GrupoW - asl08 - 0 - ""
GrupoW - asl09 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl10 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR' "
GrupoW - asl11 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected end of file, expecting ';' or ','' "
GrupoW - asl12 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_OC_LE, expecting ';' or ','' "
GrupoW - asl13 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl14 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl15 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl16 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl17 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl18 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl19 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl20 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl21 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl22 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl23 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl24 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl25 - 0 - ""
GrupoW - asl26 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ';'' "
GrupoW - asl27 - 0 - ""
GrupoW - asl28 - 0 - ""
GrupoW - asl29 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected '[', expecting ',' or ')'' "
GrupoW - asl30 - 0 - ""
GrupoW - asl31 - 0 - ""
GrupoW - asl32 - 0 - ""
GrupoW - asl33 - 0 - ""
GrupoW - asl34 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected TK_PR_INT, expecting ';'' "
GrupoW - asl35 - 0 - ""
GrupoW - asl36 - 0 - ""
GrupoW - asl37 - 0 - ""
GrupoW - asl38 - 0 - ""
GrupoW - asl39 - 0 - ""
GrupoW - asl40 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected '[', expecting ';'' "
GrupoW - asl41 - 0 - ""
GrupoW - asl42 - 0 - ""
GrupoW - asl43 - 0 - ""
GrupoW - asl44 - 0 - ""
GrupoW - asl45 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl46 - 0 - ""
GrupoW - asl47 - 0 - ""
GrupoW - asl48 - 0 - ""
GrupoW - asl49 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl50 - 0 - ""
GrupoW - asl51 - 0 - ""
GrupoW - asl52 - 1 - "Erro na linha 7. Token inexperado: 'syntax error, unexpected '+', expecting ';'' "
GrupoW - asl53 - 0 - ""
GrupoW - asl54 - 0 - ""
GrupoW - asl55 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected invalid token' "
GrupoW - asl56 - 0 - ""
GrupoW - asl57 - 0 - ""
GrupoW - asl58 - 0 - ""
GrupoW - asl59 - 0 - ""
GrupoW - asl60 - 0 - ""
GrupoW - asl61 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_CASE' "
GrupoW - asl62 - 0 - ""
GrupoW - asl63 - 0 - ""
GrupoW - asl64 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected TK_PR_FOREACH' "
GrupoW - asl65 - 0 - ""
GrupoW - asl66 - 0 - ""
GrupoW - asl67 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected TK_PR_DO' "
GrupoW - asl68 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_OUTPUT, expecting TK_IDENTIFICADOR' "
GrupoW - asl69 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_CASE, expecting TK_IDENTIFICADOR' "
GrupoW - asl70 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected TK_PR_SWITCH' "
GrupoW - asl71 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected TK_PR_DO' "
GrupoW - asl72 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected '%', expecting ';'' "
GrupoW - asl73 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected '%', expecting ';'' "
GrupoW - asl74 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected '%', expecting ';'' "
GrupoW - asl75 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected '>'' "
GrupoW - asl76 - 0 - ""
GrupoW - asl77 - 0 - ""
GrupoW - asl78 - 0 - ""
GrupoW - asl79 - 0 - ""
GrupoW - asl80 - 0 - ""
GrupoW - asl81 - 0 - ""
GrupoW - asl82 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected ';', expecting TK_IDENTIFICADOR' "
GrupoW - asl83 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected ';'' "
GrupoW - asl84 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_PR_FLOAT, expecting '{'' "
GrupoW - asl85 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ';'' "
GrupoW - asl86 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected ')'' "
GrupoW - asl87 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR' "
GrupoW - asl88 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected '}', expecting '{'' "
GrupoW - asl89 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ';'' "
GrupoW - asl90 - 1 - "Erro na linha 7. Token inexperado: 'syntax error, unexpected ',', expecting ';'' "
GrupoW - asl91 - 1 - "Erro na linha 7. Token inexperado: 'syntax error, unexpected ',', expecting ';'' "
GrupoW - asl92 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected '[', expecting ';'' "
GrupoW - asl93 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected '=', expecting ';'' "
GrupoW - asl94 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_DO, expecting ')' or '?'' "
GrupoW - asl95 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl96 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl97 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl98 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected ']', expecting TK_LIT_INT' "
GrupoW - asl99 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected '[', expecting TK_IDENTIFICADOR' "
GrupoW - asl100 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR' "
GrupoW - asl101 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_STATIC' "
GrupoW - asl102 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CONST' "
GrupoW - asl103 - 0 - ""
GrupoW - asl104 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected '[', expecting ',' or ')'' "
GrupoW - asl105 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected '(', expecting ';' or ','' "
GrupoW - asl106 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl107 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl108 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl109 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl110 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl111 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl112 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl113 - 1 - "Erro na linha 2. Token inexperado: 'syntax error, unexpected TK_PR_CLASS' "
GrupoW - asl114 - 0 - ""
GrupoW - asl115 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected '=', expecting ';'' "
GrupoW - asl116 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_OC_LE, expecting TK_OC_SL or TK_OC_SR or '='' "
GrupoW - asl117 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR, expecting TK_OC_SL or TK_OC_SR or '='' "
GrupoW - asl118 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR, expecting TK_OC_SL or TK_OC_SR or '='' "
GrupoW - asl119 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ';', expecting TK_IDENTIFICADOR' "
GrupoW - asl120 - 0 - ""
GrupoW - asl121 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_LIT_INT' "
GrupoW - asl122 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected '{', expecting TK_PR_DO' "
GrupoW - asl123 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ')'' "
GrupoW - asl124 - 1 - "Erro na linha 6. Token inexperado: 'syntax error, unexpected TK_PR_WHILE, expecting ';'' "
GrupoW - asl125 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected ';'' "
GrupoW - asl126 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_SWITCH' "
GrupoW - asl127 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_PR_SWITCH' "
GrupoW - asl128 - 1 - "Erro na linha 4. Token inexperado: 'syntax error, unexpected TK_LIT_INT, expecting '('' "
GrupoW - asl129 - 0 - ""
GrupoW - asl130 - 1 - "Erro na linha 5. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR, expecting '{'' "
GrupoW - asl131 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_PR_FOREACH' "
GrupoW - asl132 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_PR_FOREACH' "
GrupoW - asl133 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected ':', expecting TK_IDENTIFICADOR' "
GrupoW - asl134 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected '+', expecting TK_OC_SL or TK_OC_SR or '='' "
GrupoW - asl135 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected ')'' "
GrupoW - asl136 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected ';', expecting ')' or '?'' "
GrupoW - asl137 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected '+', expecting ';'' "
GrupoW - asl138 - 0 - ""
GrupoW - asl139 - 0 - ""
GrupoW - asl140 - 0 - ""
GrupoW - asl141 - 0 - ""
GrupoW - asl142 - 0 - ""
GrupoW - asl143 - 0 - ""
GrupoW - asl144 - 0 - ""
GrupoW - asl145 - 0 - ""
GrupoW - asl146 - 0 - ""
GrupoW - asl147 - 0 - ""
GrupoW - asl148 - 0 - ""
GrupoW - asl149 - 0 - ""
GrupoW - asl150 - 0 - ""
GrupoW - asl151 - 0 - ""
GrupoW - asl152 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected ';', expecting TK_IDENTIFICADOR' "
GrupoW - asl153 - 0 - ""
GrupoW - asl154 - 0 - ""
GrupoW - asl155 - 1 - "Erro na linha 3. Token inexperado: 'syntax error, unexpected TK_IDENTIFICADOR, expecting ';'' "
